-74.41044049859596 - 0.1278790953474424im,-1767.2400949178493 - 0.20796801254212713im,10.409165531714647 + 0.022899524210765715im,74.41045822938071 + 0.0372414763619663im
-74.41043890601316 - 0.12965986311808367im,-1767.2400888008426 - 0.21086399864678446im,10.409165246528884 + 0.023218409387122326im,74.41045713405147 + 0.037760078132482965im
-74.41043726876642 - 0.1314654287739145im,-1767.2400825122725 - 0.21380031028343632im,10.409164953345144 + 0.023541735168203303im,74.41045600800359 + 0.03828590160309937im
-74.41043558560372 - 0.13329613763424727im,-1767.240076047335 - 0.21677750890603464im,10.409164651939168 + 0.02386956339118337im,74.41045485037627 + 0.03881904733719891im
-74.41043385523693 - 0.13515233982704775im,-1767.2400694010773 - 0.21979616378296085im,10.409164342080327 + 0.024201956754342568im,74.4104536602831 + 0.03935961729847769im
-74.41043207634216 - 0.1370343903558976im,-1767.2400625684136 - 0.22285685210567646im,10.409164023531563 + 0.024538978829057628im,74.41045243681366 + 0.03990771487044182im
-74.41043024755878 - 0.1389426491678868im,-1767.2400555441204 - 0.22596015909886694im,10.409163696049195 + 0.02488069407196017im,74.41045117903226 + 0.04046344487617502im
-74.41042836748751 - 0.14087748122245025im,-1767.2400483228205 - 0.22910667813215502im,10.409163359382678 + 0.025227167837263927im,74.4104498859767 + 0.04102691359838483im
-74.41042643468988 - 0.14283925656116314im,-1767.240040898984 - 0.23229701083324733im,10.409163013274416 + 0.025578466389263657im,74.41044855665703 + 0.041598228799714004im
-74.41042444768745 - 0.1448283503785127im,-1767.240033266939 - 0.23553176720284355im,10.409162657459655 + 0.02593465691500899im,74.41044719005714 + 0.04217749974336488im
-74.41042240495983 - 0.14684514309364716im,-1767.240025420838 - 0.23881156573093068im,10.409162291666163 + 0.026295807537153142im,74.41044578513089 + 0.042764837213972236im
-74.41042030494407 - 0.14889002042313im,-1767.2400173546762 - 0.24213703351479185im,10.40916191561407 + 0.026661987326981957im,74.41044434080311 + 0.04336035353879319im
-74.41041814603388 - 0.1509633734547075im,-1767.2400090622862 - 0.24550880637870898im,10.40916152901569 + 0.027033266317623976im,74.41044285596926 + 0.04396416260919364im
